Date,game_id,game_pk,pitcher_name,retroID_pitcher,fangraphsID_pitcher,mlbID_pitcher,brefID_pitcher,fgTeam_pitcher,mlbTeam_pitcher,fgTeam_batter,mlbTeam_batter,GS,W,L,SV,HLD,IP,TBF,H,R,ER,HR,BB,SO,BABIP,ERA,FIP,xFIP,Hper9,HRper9,Kper9,BBper9,Innings,Year,balls,strikes,cluster,classified
4/29/2017,BOS201704290,490447,Steven Wright,wrigs001,8185,453214,wrighst01,BOS,BOS,CHC,CHC,1,0,1,0,0,6.1,27,7,5,5,2,1,4,0.25,7.11,6.47,4.9,9.95,2.84,5.68,1.42,6.33,2017,30,70,2,Bad Start
5/27/2017,BOS201705270,490840,Brian Johnson,johnb004,14272,598271,johnsbr02,BOS,BOS,SEA,SEA,1,1,0,0,0,9,32,5,0,0,0,0,8,0.208,0,1.38,3.36,5,0,8,0,9,2017,24,85,1,Good Start
6/13/2017,BOS201706130,491071,Ben Lively,liveb001,14932,594902,livelbe01,PHI,PHI,BOS,BOS,1,0,0,0,0,7,29,8,3,3,1,2,2,0.304,3.86,5.73,7.18,10.29,1.29,2.57,2.57,7,2017,37,71,1,Good Start
7/18/2017,BOS201707180,491506,Brian Johnson,johnb004,14272,598271,johnsbr02,BOS,BOS,TOR,TOR,1,0,0,0,0,6,29,8,3,3,0,3,4,0.364,4.5,3.32,6.29,12,0,6,4.5,6,2017,36,57,2,Bad Start
8/4/2017,BOS201708040,491725,Carlos Rodon,rodoc001,16137,607074,rodonca01,CHW,CWS,BOS,BOS,1,0,0,0,0,7.2,29,6,2,2,1,0,11,0.294,2.35,1.98,1.45,7.04,1.17,12.91,0,7.67,2017,40,73,1,Good Start
4/3/2017,WAS201704030,490105,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,MIA,MIA,1,1,0,0,0,7,27,6,2,2,0,0,3,0.25,2.57,2.3,4.08,7.71,0,3.86,0,7,2017,22,63,1,Good Start
4/11/2017,WAS201704110,490213,Gio Gonzalez,gonzg003,7448,461829,gonzagi01,WSN,WSH,STL,STL,1,1,0,0,0,7,28,6,2,1,1,0,6,0.25,1.29,3.73,4.67,7.71,1.29,7.71,0,7,2017,36,67,1,Good Start
4/14/2017,WAS201704140,490249,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,PHI,PHI,1,0,0,0,0,7,27,5,2,2,1,2,8,0.25,2.57,3.59,3,6.43,1.29,10.29,2.57,7,2017,36,75,1,Good Start
4/16/2017,WAS201704160,490279,Gio Gonzalez,gonzg003,7448,461829,gonzagi01,WSN,WSH,PHI,PHI,1,0,0,0,0,7.1,29,5,3,2,1,3,2,0.174,2.45,5.61,6.02,6.14,1.23,2.45,3.68,7.33,2017,44,61,1,Good Start
4/16/2017,WAS201704160,490279,Jerad Eickhoff,eickj001,12664,595191,eickhje01,PHI,PHI,WSN,WSH,1,0,0,0,0,6,27,8,3,3,1,1,5,0.35,4.5,4.16,4.66,12,1.5,7.5,1.5,6,2017,27,67,2,Bad Start
5/10/2017,WAS201705100,490599,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,BAL,BAL,1,0,0,0,0,6,27,8,5,5,1,2,9,0.5,7.5,3.82,3.73,12,1.5,13.5,3,6,2017,32,68,2,Bad Start
5/14/2017,WAS201705142,490634,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,PHI,PHI,1,0,0,0,0,6,27,9,3,3,0,0,8,0.5,4.5,0.99,2.47,13.5,0,12,0,6,2017,32,73,2,Bad Start
5/23/2017,WAS201705230,490783,Joe Ross,rossj002,12972,605452,rossjo01,WSN,WSH,SEA,SEA,1,1,0,0,0,8,27,5,1,1,1,0,6,0.2,1.13,3.28,2.99,5.62,1.12,6.75,0,8,2017,33,68,1,Good Start
5/24/2017,WAS201705240,490798,Tanner Roark,roart001,8753,543699,roarkta01,WSN,WSH,SEA,SEA,1,1,0,0,0,7,28,8,1,1,0,0,8,0.4,1.29,0.87,1.63,10.29,0,10.29,0,7,2017,35,67,1,Good Start
5/27/2017,WAS201705270,490839,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,SDP,SD,1,1,0,0,0,7,27,3,0,0,0,1,15,0.273,0,-0.7,0.32,3.86,0,19.29,1.29,7,2017,31,76,1,Good Start
5/27/2017,WAS201705270,490839,Clayton Richard,richc002,3551,453385,richacl01,SDP,SD,WSN,WSH,1,0,1,0,0,6,27,10,3,3,1,1,5,0.45,4.5,4.16,3.47,15,1.5,7.5,1.5,6,2017,39,74,2,Bad Start
6/9/2017,WAS201706090,491018,Tanner Roark,roart001,8753,543699,roarkta01,WSN,WSH,TEX,TEX,1,0,1,0,0,6,32,11,5,2,2,2,4,0.391,3,7.66,5.4,16.5,3,6,3,6,2017,35,62,2,Bad Start
6/9/2017,WAS201706090,491018,Andrew Cashner,casha001,8782,488768,cashnan01,TEX,TEX,WSN,WSH,1,1,0,0,0,7,28,6,1,1,0,2,4,0.273,1.29,2.87,4.9,7.71,0,5.14,2.57,7,2017,35,59,1,Good Start
6/11/2017,WAS201706110,491049,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,TEX,TEX,1,0,1,0,0,7.1,27,3,3,2,1,1,10,0.133,2.45,2.61,1.81,3.68,1.23,12.27,1.23,7.33,2017,31,78,1,Good Start
6/13/2017,WAS201706130,491061,Joe Ross,rossj002,12972,605452,rossjo01,WSN,WSH,ATL,ATL,1,0,0,0,0,5.2,27,9,5,5,1,3,2,0.381,7.94,6.33,5.92,14.29,1.59,3.18,4.76,5.67,2017,37,65,2,Bad Start
6/23/2017,WAS201706230,491200,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,CIN,CIN,1,0,0,0,0,5,27,8,5,5,1,2,5,0.412,9,6.16,6.4,14.4,1.8,9,3.6,5,2017,30,65,2,Bad Start
6/24/2017,WAS201706240,491215,Joe Ross,rossj002,12972,605452,rossjo01,WSN,WSH,CIN,CIN,1,1,0,0,0,7,27,6,1,1,1,1,5,0.25,1.29,4.01,3.94,7.71,1.29,6.43,1.29,7,2017,29,74,1,Good Start
6/25/2017,WAS201706250,491230,Tanner Roark,roart001,8753,543699,roarkta01,WSN,WSH,CIN,CIN,1,0,1,0,0,6,28,9,6,6,1,2,7,0.444,9,3.99,3.6,13.5,1.5,10.5,3,6,2017,37,79,2,Bad Start
6/25/2017,WAS201706250,491230,Scott Feldman,felds001,6283,444857,feldmsc01,CIN,CIN,WSN,WSH,1,1,0,0,0,7,29,7,2,2,1,2,5,0.286,2.57,4.44,4.62,9,1.29,6.43,2.57,7,2017,47,72,1,Good Start
6/28/2017,WAS201706280,491267,John Lackey,lackj001,1507,407793,lackejo01,CHC,CHC,WSN,WSH,1,0,1,0,0,5.1,28,9,8,8,3,2,2,0.3,13.5,11.41,7.76,15.19,5.06,3.38,3.38,5.33,2017,38,54,2,Bad Start
6/29/2017,WAS201706290,491282,Joe Ross,rossj002,12972,605452,rossjo01,WSN,WSH,CHC,CHC,1,0,0,0,0,6.2,27,5,2,2,1,3,7,0.25,2.7,4.36,4.01,6.75,1.35,9.45,4.05,6.67,2017,30,62,1,Good Start
7/4/2017,WAS201707040,491357,Joe Ross,rossj002,12972,605452,rossjo01,WSN,WSH,NYM,NYM,1,1,0,0,0,7,32,8,2,2,2,3,6,0.286,2.57,6.44,5.27,10.29,2.57,7.71,3.86,7,2017,37,77,1,Good Start
7/6/2017,WAS201707060,491379,Gio Gonzalez,gonzg003,7448,461829,gonzagi01,WSN,WSH,ATL,ATL,1,0,1,0,0,6,27,7,3,3,1,2,6,0.333,4.5,4.32,3.94,10.5,1.5,9,3,6,2017,35,70,2,Bad Start
7/6/2017,WAS201707060,491379,Mike Foltynewicz,foltm001,10811,592314,foltymi01,ATL,ATL,WSN,WSH,1,1,0,0,0,6,27,8,2,2,1,1,5,0.35,3,4.16,4.07,12,1.5,7.5,1.5,6,2017,27,74,2,Bad Start
7/7/2017,WAS201707070,491389,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,ATL,ATL,1,0,0,0,0,7.2,29,6,4,4,1,1,10,0.294,4.7,2.64,2.1,7.04,1.17,11.74,1.17,7.67,2017,35,85,1,Good Start
7/8/2017,WAS201707080,491404,Julio Teheran,tehej001,6797,527054,teherju01,ATL,ATL,WSN,WSH,1,1,0,0,0,7,28,4,0,0,0,2,5,0.19,0,2.59,3.86,5.14,0,6.43,2.57,7,2017,29,67,1,Good Start
7/26/2017,WAS201707260,491614,Gio Gonzalez,gonzg003,7448,461829,gonzagi01,WSN,WSH,MIL,MIL,1,0,0,0,0,7,28,5,2,2,1,1,8,0.222,2.57,3.16,3.33,6.43,1.29,10.29,1.29,7,2017,35,67,1,Good Start
8/7/2017,WAS201708070,491772,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,MIA,MIA,1,0,0,0,0,7,28,5,2,2,1,2,9,0.25,2.57,3.3,3.22,6.43,1.29,11.57,2.57,7,2017,36,77,1,Good Start
8/9/2017,WAS201708090,491798,Gio Gonzalez,gonzg003,7448,461829,gonzagi01,WSN,WSH,MIA,MIA,1,1,0,0,0,7,28,7,1,1,0,0,6,0.333,1.29,1.87,3.4,9,0,7.71,0,7,2017,34,69,1,Good Start
8/9/2017,WAS201708090,491798,Adam Conley,conla001,14457,543045,conlead01,MIA,MIA,WSN,WSH,1,0,1,0,0,5,27,11,5,5,1,3,4,0.526,9,5.96,4.78,19.8,1.8,7.2,5.4,5,2017,26,68,2,Bad Start
8/10/2017,WAS201708100,491812,Tanner Roark,roart001,8753,543699,roarkta01,WSN,WSH,MIA,MIA,1,0,0,0,0,6,27,4,2,2,1,5,4,0.176,3,6.49,6.1,6,1.5,6,7.5,6,2017,39,68,2,Bad Start
8/13/2017,WAS201708131,491862,A. J. Cole,colea002,11467,595918,coleaj01,WSN,WSH,SFG,SF,1,0,1,0,0,6,27,6,3,3,0,3,6,0.333,4.5,2.66,4.14,9,0,9,4.5,6,2017,38,62,2,Bad Start
8/27/2017,WAS201708271,492046,Erick Fedde,fedde001,17425,607200,feddeer01,WSN,WSH,NYM,NYM,1,0,0,0,0,6,28,7,5,5,2,2,5,0.278,7.5,7.32,5.07,10.5,3,7.5,3,6,2017,45,67,2,Bad Start
8/28/2017,WAS201708280,492057,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,MIA,MIA,1,1,0,0,0,7,27,5,1,1,1,2,10,0.308,1.29,3.44,2.86,6.43,1.29,12.86,2.57,7,2017,31,69,1,Good Start
8/30/2017,WAS201708300,492084,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,MIA,MIA,1,1,0,0,0,9,33,6,0,0,0,1,8,0.25,0,1.71,2.9,6,0,8,1,9,2017,32,78,1,Good Start
9/8/2017,WAS201709080,492211,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,PHI,PHI,1,1,0,0,0,6,27,6,4,4,1,3,7,0.333,6,4.99,4.9,9,1.5,10.5,4.5,6,2017,33,71,2,Bad Start
9/10/2017,WAS201709100,492241,Ben Lively,liveb001,14932,594902,livelbe01,PHI,PHI,WSN,WSH,1,0,1,0,0,8,31,6,3,3,1,1,7,0.238,3.38,3.78,5.27,6.75,1.12,7.88,1.12,8,2017,30,73,1,Good Start
9/12/2017,WAS201709120,492254,Julio Teheran,tehej001,6797,527054,teherju01,ATL,ATL,WSN,WSH,1,1,0,0,0,7,27,7,0,0,0,2,5,0.35,0,2.59,3.86,9,0,6.43,2.57,7,2017,35,66,1,Good Start
9/13/2017,WAS201709130,492269,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,ATL,ATL,1,0,1,0,0,6,30,7,7,7,0,6,7,0.412,10.5,3.82,6.49,10.5,0,10.5,9,6,2017,42,74,2,Bad Start
9/29/2017,WAS201709290,492495,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,PIT,PIT,1,1,0,0,0,7.2,27,2,0,0,0,2,8,0.125,0,2.24,3.17,2.35,0,9.39,2.35,7.67,2017,35,63,1,Good Start
4/4/2017,LAN201704040,490117,Clayton Richard,richc002,3551,453385,richacl01,SDP,SD,LAD,LAD,1,1,0,0,0,8,27,5,0,0,0,2,5,0.25,0,2.66,3.1,5.62,0,5.62,2.25,8,2017,31,68,1,Good Start
4/15/2017,LAN201704150,490255,Patrick Corbin,corbp001,9323,571578,corbipa01,ARI,ARI,LAD,LAD,1,0,1,0,0,6,32,9,5,3,1,3,3,0.333,4.5,6.32,6.53,13.5,1.5,4.5,4.5,6,2017,37,58,2,Bad Start
4/28/2017,LAN201704280,490440,Kenta Maeda,maedk001,18498,628317,maedake01,LAD,LAD,PHI,PHI,1,1,0,0,0,7,27,5,2,2,0,1,8,0.278,2.57,1.3,2.32,6.43,0,10.29,1.29,7,2017,36,65,1,Good Start
4/28/2017,LAN201704280,490440,Jerad Eickhoff,eickj001,12664,595191,eickhje01,PHI,PHI,LAD,LAD,1,0,1,0,0,5.2,29,9,5,5,0,3,3,0.391,7.94,3.69,6.51,14.29,0,4.76,4.76,5.67,2017,38,63,2,Bad Start
5/9/2017,LAN201705090,490592,Ivan Nova,novai001,1994,467100,novaiv01,PIT,PIT,LAD,LAD,1,0,0,0,0,6.1,28,7,2,2,1,2,2,0.261,2.84,5.53,6.56,9.95,1.42,2.84,2.84,6.33,2017,37,58,2,Bad Start
5/10/2017,LAN201705100,490607,Kenta Maeda,maedk001,18498,628317,maedake01,LAD,LAD,PIT,PIT,1,1,0,0,0,8.1,30,5,2,2,1,0,5,0.167,2.16,3.52,3.88,5.4,1.08,5.4,0,8.33,2017,29,75,1,Good Start
5/18/2017,LAN201705180,490712,Edinson Volquez,volqe001,3990,450172,volqued01,MIA,MIA,LAD,LAD,1,0,1,0,0,6,27,8,5,5,1,3,4,0.389,7.5,5.99,5.01,12,1.5,6,4.5,6,2017,30,51,2,Bad Start
5/24/2017,LAN201705240,490799,Mike Leake,leakm001,10130,502190,leakemi01,STL,STL,LAD,LAD,1,1,0,0,0,8,27,4,1,1,0,0,5,0.182,1.13,1.91,2.57,4.5,0,5.62,0,8,2017,38,60,1,Good Start
6/6/2017,LAN201706060,490978,Max Scherzer,schem001,3137,453286,scherma01,WSN,WSH,LAD,LAD,1,1,0,0,0,7,28,3,1,0,0,2,14,0.25,0,0.01,1.03,3.86,0,18,2.57,7,2017,32,73,1,Good Start
6/21/2017,LAN201706210,491179,Tyler Pill,pillt001,12751,543652,pillty01,NYM,NYM,LAD,LAD,1,0,1,0,0,6,27,5,6,5,2,3,6,0.188,7.5,6.99,5.03,7.5,3,9,4.5,6,2017,47,60,2,Bad Start
6/23/2017,LAN201706230,491201,Kyle Freeland,freek001,16256,607536,freelky01,COL,COL,LAD,LAD,1,0,1,0,0,6,30,10,5,5,1,3,3,0.391,7.5,5.82,5.44,15,1.5,4.5,4.5,6,2017,42,68,2,Bad Start
6/26/2017,LAN201706260,491245,Rich Hill,hillr001,4806,448179,hillri01,LAD,LAD,LAA,LAA,1,0,1,0,0,7,27,4,3,3,0,2,7,0.235,3.86,2.44,4.73,5.14,0,9,2.57,7,2017,29,70,1,Good Start
7/20/2017,LAN201707200,491524,Mike Foltynewicz,foltm001,10811,592314,foltymi01,ATL,ATL,LAD,LAD,1,1,0,0,0,6.1,27,6,3,3,1,2,5,0.263,4.26,4.58,5.05,8.53,1.42,7.11,2.84,6.33,2017,38,62,2,Bad Start
7/22/2017,LAN201707220,491547,Rich Hill,hillr001,4806,448179,hillri01,LAD,LAD,ATL,ATL,1,1,0,0,0,6.1,28,6,2,2,0,2,8,0.353,2.84,2.05,3.46,8.53,0,11.37,2.84,6.33,2017,35,63,1,Good Start
7/22/2017,LAN201707220,491547,Julio Teheran,tehej001,6797,527054,teherju01,ATL,ATL,LAD,LAD,1,0,1,0,0,6.1,28,8,4,3,3,1,6,0.278,4.26,7.89,3.98,11.37,4.26,8.53,1.42,6.33,2017,33,61,2,Bad Start
8/11/2017,LAN201708110,491831,Clayton Richard,richc002,3551,453385,richacl01,SDP,SD,LAD,LAD,1,0,0,0,0,6,30,8,3,3,0,4,5,0.421,4.5,4.49,5.68,12,0,7.5,6,6,2017,37,60,2,Bad Start
8/16/2017,LAN201708160,491891,Carlos Rodon,rodoc001,16137,607074,rodonca01,CHW,CWS,LAD,LAD,1,0,0,0,0,7.1,27,5,2,2,1,4,4,0.222,2.45,5.48,5.16,6.14,1.23,4.91,4.91,7.33,2017,42,62,1,Good Start
5/8/2017,OAK201705080,490577,Kendall Graveman,gravk001,15514,608665,graveke01,OAK,OAK,LAA,LAA,1,0,0,0,0,7,29,7,2,2,1,1,6,0.3,2.57,4.16,3.83,9,1.29,7.71,1.29,7,2017,34,61,1,Good Start
6/2/2017,OAK201706020,490926,Stephen Strasburg,stras001,10131,544931,strasst01,WSN,WSH,OAK,OAK,1,1,0,0,0,7,28,4,2,2,1,3,7,0.176,2.57,4.3,4.48,5.14,1.29,9,3.86,7,2017,36,64,1,Good Start
6/30/2017,OAK201706300,491293,Mike Foltynewicz,foltm001,10811,592314,foltymi01,ATL,ATL,OAK,OAK,1,1,0,0,0,8,29,1,1,1,1,4,8,0,1.13,4.28,5.1,1.12,1.12,9,4.5,8,2017,50,69,1,Good Start
7/3/2017,OAK201707030,491340,Carlos Rodon,rodoc001,16137,607074,rodonca01,CHW,CWS,OAK,OAK,1,1,0,0,0,6.1,27,4,2,2,0,3,10,0.286,2.84,1.42,2.83,5.68,0,14.21,4.26,6.33,2017,37,65,1,Good Start
7/14/2017,OAK201707140,491437,Carlos Carrasco,carrc003,6632,471911,carraca01,CLE,CLE,OAK,OAK,1,0,1,0,0,6.1,27,6,5,5,2,2,10,0.308,7.11,5.05,2.91,8.53,2.84,14.21,2.84,6.33,2017,34,62,2,Bad Start
7/17/2017,OAK201707170,491489,Daniel Gossett,gossd001,16164,605254,gosseda01,OAK,OAK,TBR,TB,1,0,1,0,0,7,29,7,3,3,2,1,3,0.217,3.86,6.44,5.52,9,2.57,3.86,1.29,7,2017,31,67,1,Good Start
7/31/2017,OAK201707310,491676,Paul Blackburn,blacp001,14739,621112,blackpa01,OAK,OAK,SFG,SF,1,1,0,0,0,6.1,27,8,5,5,0,1,4,0.364,7.11,2.37,4.62,11.37,0,5.68,1.42,6.33,2017,38,58,2,Bad Start
8/13/2017,OAK201708130,491849,Kendall Graveman,gravk001,15514,608665,graveke01,OAK,OAK,BAL,BAL,1,1,0,0,0,7,28,8,2,2,0,1,8,0.421,2.57,1.3,3.08,10.29,0,10.29,1.29,7,2017,34,64,1,Good Start
8/25/2017,OAK201708250,492022,Kendall Graveman,gravk001,15514,608665,graveke01,OAK,OAK,TEX,TEX,1,1,0,0,0,7,27,9,1,1,0,0,6,0.429,1.29,1.44,3.22,11.57,0,7.71,0,7,2017,38,58,2,Bad Start
9/22/2017,OAK201709220,492402,Kendall Graveman,gravk001,15514,608665,graveke01,OAK,OAK,TEX,TEX,1,1,0,0,0,7,29,6,1,1,1,3,4,0.238,1.29,5.16,5.08,7.71,1.29,5.14,3.86,7,2017,38,63,1,Good Start
4/16/2017,MIN201704160,490272,Hector Santiago,santh001,4026,502327,santihe01,MIN,MIN,CHW,CWS,1,0,0,0,0,7,28,6,0,0,0,0,6,0.286,0,1.87,3.4,7.71,0,7.71,0,7,2017,26,69,1,Good Start
4/17/2017,MIN201704170,490287,Kyle Gibson,gibsk002,10123,502043,gibsoky01,MIN,MIN,CLE,CLE,1,0,1,0,0,5.1,28,9,3,3,1,2,2,0.364,5.06,6.53,6.43,15.19,1.69,3.38,3.38,5.33,2017,36,52,2,Bad Start
4/17/2017,MIN201704170,490287,Danny Salazar,salad001,5867,517593,salazda01,CLE,CLE,MIN,MIN,1,1,0,0,0,6,27,7,1,1,0,2,7,0.389,1.5,1.82,3.6,10.5,0,10.5,3,6,2017,40,63,2,Bad Start
4/21/2017,MIN201704210,490340,Hector Santiago,santh001,4026,502327,santihe01,MIN,MIN,DET,DET,1,1,0,0,0,6.1,27,7,3,3,1,1,6,0.316,4.26,3.79,5.11,9.95,1.42,8.53,1.42,6.33,2017,39,60,2,Bad Start
5/27/2017,MIN201705270,490842,Jake Odorizzi,odorj001,6397,543606,odorija01,TBR,TB,MIN,MIN,1,0,0,0,0,5.2,28,7,2,2,1,4,4,0.316,3.18,6.16,6.69,11.12,1.59,6.35,6.35,5.67,2017,44,74,2,Bad Start
5/31/2017,MIN201705310,490896,Hector Santiago,santh001,4026,502327,santihe01,MIN,MIN,HOU,HOU,1,0,1,0,0,6,27,8,6,6,3,2,3,0.263,9,9.66,7.01,12,4.5,4.5,3,6,2017,39,59,2,Bad Start
6/13/2017,MIN201706130,491072,Kyle Gibson,gibsk002,10123,502043,gibsoky01,MIN,MIN,SEA,SEA,1,1,0,0,0,6,30,12,6,6,1,0,4,0.44,9,3.99,3.31,18,1.5,6,0,6,2017,28,64,2,Bad Start
6/18/2017,MIN201706180,491134,Kyle Gibson,gibsk002,10123,502043,gibsoky01,MIN,MIN,CLE,CLE,1,0,1,0,0,6,27,8,3,3,2,3,4,0.333,4.5,7.66,5.7,12,3,6,4.5,6,2017,45,53,2,Bad Start
7/3/2017,MIN201707030,491343,Adalberto Mejia,mejia001,13188,606167,mejiaad01,MIN,MIN,LAA,LAA,1,1,0,0,0,7,29,9,3,3,1,1,5,0.364,3.86,4.01,3.68,11.57,1.29,6.43,1.29,7,2017,33,69,1,Good Start
7/22/2017,MIN201707220,491550,Kyle Gibson,gibsk002,10123,502043,gibsoky01,MIN,MIN,DET,DET,1,1,0,0,0,7.1,29,5,3,3,0,3,5,0.238,3.68,3.02,3.99,6.14,0,6.14,3.68,7.33,2017,34,68,1,Good Start
8/5/2017,MIN201708050,491751,Cole Hamels,hamec001,4972,430935,hamelco01,TEX,TEX,MIN,MIN,1,1,0,0,0,9,30,4,1,0,0,1,5,0.167,0,2.38,3.57,4,0,5,1,9,2017,32,64,1,Good Start
4/21/2017,CIN201704210,490338,Jon Lester,lestj001,4930,452657,lestejo01,CHC,CHC,CIN,CIN,1,0,0,0,0,5.2,27,9,5,5,1,2,4,0.4,7.94,5.1,5,14.29,1.59,6.35,3.18,5.67,2017,46,62,2,Bad Start
4/23/2017,CIN201704230,490368,John Lackey,lackj001,1507,407793,lackejo01,CHC,CHC,CIN,CIN,1,0,1,0,0,6,28,6,7,5,1,2,7,0.278,7.5,3.99,3.6,9,1.5,10.5,3,6,2017,38,66,2,Bad Start
5/19/2017,CIN201705190,490722,Lisalverto Bonilla,bonil001,11266,570810,bonilli01,CIN,CIN,COL,COL,1,0,1,0,0,5.1,27,8,6,6,1,3,3,0.368,10.13,6.72,5.95,13.5,1.69,5.06,5.06,5.33,2017,39,66,2,Bad Start
5/21/2017,CIN201705210,490752,Bronson Arroyo,arrob001,978,276520,arroybr01,CIN,CIN,COL,COL,1,0,1,0,0,5.1,27,9,6,6,4,2,4,0.313,10.13,13.1,7.35,15.19,6.75,6.75,3.38,5.33,2017,29,60,2,Bad Start
5/22/2017,CIN201705220,490764,Josh Tomlin,tomlj001,9388,458708,tomlijo01,CLE,CLE,CIN,CIN,1,0,1,0,0,6.1,27,9,5,4,1,0,4,0.364,5.68,3.95,5.83,12.79,1.42,5.68,0,6.33,2017,19,57,2,Bad Start
5/23/2017,CIN201705230,490773,Carlos Carrasco,carrc003,6632,471911,carraca01,CLE,CLE,CIN,CIN,1,0,0,0,0,6.1,29,5,4,4,0,4,6,0.294,5.68,4.11,6.35,7.11,0,8.53,5.68,6.33,2017,42,62,2,Bad Start
6/3/2017,CIN201706030,490928,R. A. Dickey,dickr001,1245,285079,dicker.01,ATL,ATL,CIN,CIN,1,0,0,0,0,5.1,28,5,5,4,1,5,2,0.211,6.75,8.22,8.12,8.44,1.69,3.38,8.44,5.33,2017,41,56,2,Bad Start
6/4/2017,CIN201706040,490943,Julio Teheran,tehej001,6797,527054,teherju01,ATL,ATL,CIN,CIN,1,1,0,0,0,5,27,11,7,7,2,2,4,0.474,12.6,7.96,5.96,19.8,3.6,7.2,3.6,5,2017,28,69,2,Bad Start
6/8/2017,CIN201706080,491004,Mike Leake,leakm001,10130,502190,leakemi01,STL,STL,CIN,CIN,1,0,1,0,0,5,27,10,3,2,0,2,5,0.526,3.6,2.96,3.31,18,0,9,3.6,5,2017,28,58,2,Bad Start
6/30/2017,CIN201706300,491295,Mike Montgomery,montm002,4869,543557,montgmi01,CHC,CHC,CIN,CIN,1,0,1,0,0,6.2,28,9,4,4,1,2,7,0.444,5.4,3.91,3.02,12.15,1.35,9.45,2.7,6.67,2017,40,62,2,Bad Start
7/14/2017,CIN201707140,491449,Gio Gonzalez,gonzg003,7448,461829,gonzagi01,WSN,WSH,CIN,CIN,1,1,0,0,0,8.1,30,4,0,0,0,2,6,0.182,0,2.44,3.5,4.32,0,6.48,2.16,8.33,2017,39,74,1,Good Start
7/16/2017,CIN201707160,491479,Tanner Roark,roart001,8753,543699,roarkta01,WSN,WSH,CIN,CIN,1,1,0,0,0,6,27,4,3,0,0,3,5,0.211,0,2.99,4.77,6,0,7.5,4.5,6,2017,36,65,1,Good Start
7/20/2017,CIN201707200,491523,Patrick Corbin,corbp001,9323,571578,corbipa01,ARI,ARI,CIN,CIN,1,1,0,0,0,7.1,28,7,1,1,1,1,6,0.3,1.23,3.7,3.63,8.59,1.23,7.36,1.23,7.33,2017,32,71,1,Good Start
8/8/2017,CIN201708080,491787,Sal Romano,romas001,13690,607219,romansa01,CIN,CIN,SDP,SD,1,0,1,0,0,6,29,9,5,5,1,2,2,0.348,7.5,6.16,5.47,13.5,1.5,3,3,6,2017,38,53,2,Bad Start
8/9/2017,CIN201708090,491803,Travis Wood,woodt004,9884,475243,woodtr01,SDP,SD,CIN,CIN,1,0,1,0,0,5,27,7,6,5,2,4,7,0.357,9,7.96,5.6,12.6,3.6,12.6,7.2,5,2017,44,63,2,Bad Start
8/24/2017,CIN201708240,491998,Sal Romano,romas001,13690,607219,romansa01,CIN,CIN,CHC,CHC,1,0,0,0,0,7,29,6,2,2,1,3,7,0.278,2.57,4.3,3.97,7.71,1.29,9,3.86,7,2017,37,63,1,Good Start
8/25/2017,CIN201708250,492017,Ivan Nova,novai001,1994,467100,novaiv01,PIT,PIT,CIN,CIN,1,0,1,0,0,5,27,8,7,5,2,3,6,0.375,9,7.76,5.76,14.4,3.6,10.8,5.4,5,2017,37,65,2,Bad Start
9/16/2017,CIN201709160,492320,Sal Romano,romas001,13690,607219,romansa01,CIN,CIN,PIT,PIT,1,1,0,0,0,8,28,5,0,0,0,0,6,0.227,0,1.66,2.55,5.62,0,6.75,0,8,2017,23,74,1,Good Start
4/4/2017,TBA201704040,490116,Jake Odorizzi,odorj001,6397,543606,odorija01,TBR,TB,NYY,NYY,1,0,1,0,0,6,27,7,4,4,2,2,4,0.263,6,7.16,6.38,10.5,3,6,3,6,2017,31,76,2,Bad Start
5/8/2017,TBA201705080,490576,Nate Karns,karnn001,12638,501992,karnsna01,KCR,KC,TBR,TB,1,1,0,0,0,6.1,27,6,2,2,0,2,10,0.429,2.84,1.42,3.11,8.53,0,14.21,2.84,6.33,2017,38,62,2,Bad Start
6/7/2017,TBA201706070,490980,Mike Pelfrey,pelfm001,5203,460059,pelfrmi01,CHW,CWS,TBR,TB,1,0,1,0,0,5.1,27,6,3,2,0,3,4,0.316,3.38,3.91,5.24,10.12,0,6.75,5.06,5.33,2017,42,54,2,Bad Start
6/8/2017,TBA201706080,490995,Jake Odorizzi,odorj001,6397,543606,odorija01,TBR,TB,CHW,CWS,1,1,0,0,0,6.2,28,8,3,3,1,1,8,0.389,4.05,3.16,2.54,10.8,1.35,10.8,1.35,6.67,2017,43,67,2,Bad Start
